loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
30000,30000,30000.0, 36 months, 17.97%,1084.13,D,D1,Branch Manager,6 years,RENT,32000.0,Source Verified,Nov-2018,Current,n,,,debt_consolidation,Debt consolidation,104xx,NY,37.81,0,Mar-2011,0,,,11,0,9929,28.5%,11,w,1783.5,1783.5,35977.73,35977.73,28216.5,7761.23,0.0,0.0,0.0,Jan-2021,1084.13,Feb-2021,Jan-2021,0,,1,Joint App,77000.0,16.81,Source Verified,0,0,30249,2,1,0,1,14.0,20320,81.0,4,6,3495,51.0,34800,2,0,4,7,2750.0,20156.0,28.0,0,0,14.0,91,5,5,0,6.0,,2.0,,0,4,6,7,7,1,10,10,6,11,0.0,0,0,4,100.0,14.3,0,0,59800,30249,28000,25000,32056.0,Aug-2011,0.0,0.0,3.0,56.8,0.0,4.0,0.0,0.0,74.0,N,,,,,,,,,,,,,,,N,,,,,,
25000,25000,25000.0, 36 months,  6.11%,761.8,A,A1,Operations Manager,10+ years,MORTGAGE,74500.0,Source Verified,Nov-2018,Fully Paid,n,,,credit_card,Credit card refinancing,731xx,OK,20.6,0,Oct-2000,0,,,12,0,35297,59.6%,24,w,0.0,0.0,26915.2232426452,26915.22,25000.0,1915.22,0.0,0.0,0.0,Jul-2020,13173.12,,Jan-2021,0,,1,Individual,,,,0,0,68536,1,3,1,2,4.0,33239,88.0,2,3,12892,71.0,59200,0,8,2,5,6231.0,22227.0,61.1,0,0,160.0,217,8,4,0,8.0,,11.0,,0,4,5,6,7,12,9,12,5,12,0.0,0,0,3,100.0,50.0,0,0,96822,68536,57100,37622,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
2400,2400,2400.0, 36 months, 20.89%,90.29,D,D4,Pharmacy Tech,5 years,RENT,20000.0,Not Verified,Oct-2018,Current,n,,,credit_card,Credit card refinancing,121xx,NY,23.71,0,Aug-2012,1,,,11,0,4783,31.5%,12,f,745.94,745.94,2435.04,2435.04,1654.06,780.98,0.0,0.0,0.0,Jan-2021,90.29,Feb-2021,Jan-2021,0,,1,Joint App,32000.0,25.01,Not Verified,0,0,18288,1,7,1,1,3.0,13505,72.0,0,1,2810,54.0,15200,0,0,1,2,1663.0,9217.0,34.2,0,0,74.0,68,22,3,0,22.0,,3.0,,0,2,2,3,3,7,4,5,2,11,0.0,0,0,1,100.0,66.7,0,0,33859,18288,14000,18659,8946.0,Oct-2015,0.0,0.0,9.0,39.6,1.0,8.0,0.0,0.0,,N,,,,,,,,,,,,,,,N,,,,,,
6000,6000,6000.0, 36 months, 10.08%,193.83,B,B1,Construction Coordinator,10+ years,MORTGAGE,55000.0,Not Verified,Oct-2018,Current,n,,,credit_card,Credit card refinancing,799xx,TX,14.9,0,Nov-2004,0,26.0,,12,0,7468,26.2%,22,w,2088.81,2088.81,4842.39,4842.39,3911.19,931.2,0.0,0.0,0.0,Jan-2021,193.83,Feb-2021,Jan-2021,0,28.0,1,Individual,,,,0,0,125115,1,2,2,3,3.0,23571,100.0,1,3,5969,60.0,28500,3,5,2,6,11374.0,15288.0,28.9,0,0,142.0,167,9,3,1,16.0,,7.0,,1,2,4,5,6,7,9,13,4,12,0.0,0,0,3,90.9,0.0,0,0,152306,31039,21500,23654,,,,,,,,,,,,N,CVD19SKIP,INCOMECURT,COMPLETE,2.0,0.0,Apr-2020,Jun-2020,Apr-2020,2.0,0.0,ACTIVE,56.96,3411.63,193.83,N,,,,,,
32000,32000,32000.0, 36 months, 14.47%,1101.01,C,C2,Construction Solutions Executive,4 years,RENT,140000.0,Verified,Oct-2018,Fully Paid,n,,,credit_card,Credit card refinancing,762xx,TX,19.72,0,Mar-2007,2,24.0,,30,0,11594,12.1%,39,w,0.0,0.0,32016.7197777775,32016.72,32000.0,16.72,0.0,0.0,0.0,Oct-2018,32068.17,,Jan-2021,0,24.0,1,Individual,,,,0,657,83873,3,4,4,4,6.0,72279,89.0,3,10,6025,47.0,95600,6,1,9,14,2796.0,42051.0,19.9,0,0,132.0,139,5,5,0,5.0,,4.0,,1,5,9,10,14,9,26,30,9,30,0.0,0,0,7,97.3,0.0,0,0,177214,83873,52500,81614,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
15000,15000,15000.0, 60 months, 14.47%,352.69,C,C2,Territory Sales Manager,< 1 year,RENT,60000.0,Source Verified,Dec-2018,Charged Off,n,,,debt_consolidation,Debt consolidation,223xx,VA,24.86,0,Dec-2004,2,,105.0,9,1,5056,6.3%,31,w,0.0,0.0,1398.7,1398.7,699.79,698.91,0.0,0.0,0.0,Apr-2019,352.69,,Aug-2019,0,,1,Individual,,,,0,0,63043,3,3,3,4,3.0,57987,94.0,1,2,1993,44.0,80800,1,6,2,6,7005.0,75744.0,6.3,0,0,118.0,167,6,3,0,6.0,,3.0,,0,4,4,6,8,17,6,14,4,9,0.0,0,0,4,100.0,0.0,1,0,142535,63043,80800,61735,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
10000,10000,10000.0, 36 months, 15.02%,346.76,C,C3,Home Health Aide,5 years,RENT,35000.0,Source Verified,Oct-2018,Current,n,,,debt_consolidation,Debt consolidation,112xx,NY,28.12,0,May-2013,0,34.0,,27,0,15289,23.7%,30,f,2933.82,2933.82,9354.18,9354.18,7066.18,2288.0,0.0,0.0,0.0,Jan-2021,346.76,Feb-2021,Jan-2021,0,34.0,1,Individual,,,,0,0,16685,0,1,0,0,27.0,1396,35.0,3,6,2078,24.0,64500,0,0,2,6,667.0,26392.0,22.1,0,0,27.0,65,7,7,0,19.0,,7.0,34.0,0,9,18,13,14,1,26,29,18,27,0.0,0,0,3,96.6,9.1,0,0,68500,16685,33900,4000,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
10000,10000,10000.0, 36 months,  7.84%,312.63,A,A4,constaction job,10+ years,RENT,36000.0,Not Verified,Oct-2018,Fully Paid,n,,,credit_card,Credit card refinancing,913xx,CA,5.3,0,Sep-2014,0,,,3,0,4459,69.7%,3,w,0.0,0.0,10747.7655156493,10747.77,10000.0,747.77,0.0,0.0,0.0,Nov-2019,7000.57,,Nov-2019,0,,1,Individual,,,,0,0,4459,0,0,0,0,,0,,0,0,2251,70.0,6400,0,0,0,0,1486.0,1941.0,69.7,0,0,,49,27,27,0,27.0,,,,0,3,3,3,3,0,3,3,3,3,0.0,0,0,0,100.0,33.3,0,0,6400,4459,6400,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
4000,4000,4000.0, 36 months, 17.97%,144.55,D,D1,Securities Trader,< 1 year,OWN,100000.0,Not Verified,Oct-2018,Fully Paid,n,,,house,Home buying,600xx,IL,19.56,0,May-2008,0,35.0,,17,0,4554,42.6%,22,f,0.0,0.0,4476.3616578881,4476.36,4000.0,476.36,0.0,0.0,0.0,Jun-2019,3468.5,,Dec-2019,0,,1,Individual,,,,0,306,67783,0,10,0,1,18.0,63229,80.0,0,0,3254,75.0,10700,1,0,0,1,4236.0,2546.0,64.1,0,0,102.0,124,28,18,0,28.0,,18.0,35.0,0,3,3,5,5,13,7,9,3,17,0.0,0,0,0,90.9,50.0,0,0,90003,67783,7100,79303,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
22000,22000,22000.0, 36 months,  8.19%,691.33,A,A4,Firefighter/Paramedic,10+ years,RENT,90000.0,Source Verified,Dec-2018,Current,n,,,car,Car financing,362xx,AL,1.8,0,Jul-2006,1,,93.0,5,1,5044,16.9%,29,f,7302.22,7302.22,17273.24,17273.24,14697.78,2575.46,0.0,0.0,0.0,Jan-2021,691.33,Feb-2021,Jan-2021,0,,1,Individual,,,,0,0,5044,3,0,3,4,1.0,0,,2,2,5044,17.0,29800,1,0,1,6,1009.0,19756.0,20.3,0,0,70.0,148,4,1,6,4.0,,5.0,,0,1,1,4,11,9,5,14,1,5,0.0,0,0,5,100.0,0.0,1,0,29800,5044,24800,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
15000,15000,15000.0, 36 months,  6.67%,460.9,A,A2,Csc manager,6 years,MORTGAGE,110000.0,Not Verified,Oct-2018,Current,n,,,credit_card,Credit card refinancing,330xx,FL,15.9,1,Mar-1984,0,19.0,,12,0,33785,73.9%,23,w,4035.01,4035.01,12438.74,12438.74,10964.99,1473.75,0.0,0.0,0.0,Jan-2021,460.9,Feb-2021,Jan-2021,0,19.0,1,Individual,,,,0,505,172389,1,1,1,1,5.0,18323,85.0,0,0,17256,77.0,45700,0,0,1,1,14366.0,9579.0,77.8,0,0,120.0,407,35,5,3,54.0,,5.0,,1,6,7,7,9,6,9,13,7,12,0.0,0,1,1,95.7,71.4,0,0,219092,52108,43200,21642,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
10000,10000,10000.0, 36 months,  6.11%,304.72,A,A1,Administrative Assistant,10+ years,MORTGAGE,79375.0,Not Verified,Oct-2018,Current,n,,,debt_consolidation,Debt consolidation,982xx,WA,12.16,0,Feb-2002,0,,,9,0,11323,15.4%,20,f,2673.87,2673.87,8224.05,8224.05,7326.13,897.92,0.0,0.0,0.0,Jan-2021,304.72,Feb-2021,Jan-2021,0,,1,Individual,,,,0,0,271873,0,1,0,1,13.0,12157,69.0,0,1,5826,26.0,73300,1,0,0,2,30208.0,52277.0,17.8,0,0,173.0,200,18,13,2,27.0,,13.0,,0,4,4,5,7,7,7,11,4,9,0.0,0,0,0,100.0,0.0,0,0,390900,23480,63600,17600,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
6000,6000,6000.0, 36 months, 17.97%,216.83,D,D1,Ministry On Duty,10+ years,RENT,47000.0,Source Verified,Nov-2018,Fully Paid,n,,,debt_consolidation,Debt consolidation,100xx,NY,37.54,1,Apr-2007,0,22.0,,8,0,2956,61.6%,12,w,0.0,0.0,6728.229150187901,6728.23,6000.0,728.23,0.0,0.0,0.0,Aug-2019,5005.57,,Feb-2020,0,22.0,1,Individual,,,,0,0,39887,1,3,1,3,2.0,36931,81.0,2,3,347,78.0,4800,2,2,0,6,4986.0,153.0,69.4,0,0,139.0,37,10,2,0,14.0,,14.0,,1,1,4,1,1,7,5,5,4,8,0.0,0,1,3,91.7,0.0,0,0,86885,39887,500,82085,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
10000,10000,10000.0, 36 months, 25.34%,399.4,E,E3,Teacher Aide,1 year,MORTGAGE,19000.0,Source Verified,Nov-2018,Current,n,,,debt_consolidation,Debt consolidation,585xx,ND,8.65,1,Aug-1999,0,10.0,,8,0,2100,15.4%,23,w,10.12,10.12,13956.01,13956.01,9989.88,3966.13,0.0,0.0,0.0,Jan-2021,4006.2,Feb-2021,Jan-2021,0,,1,Joint App,119000.0,29.78,Source Verified,0,0,2100,2,0,0,0,77.0,0,,2,3,0,15.0,13600,0,1,0,3,263.0,2000.0,0.0,0,0,176.0,231,2,2,0,120.0,,,10.0,0,0,3,1,1,6,8,17,3,8,0.0,0,0,2,95.7,0.0,0,0,13600,2100,2000,0,42749.0,Apr-2001,1.0,6.0,16.0,37.7,7.0,11.0,0.0,0.0,,N,,,,,,,,,,,,,,,N,,,,,,
30000,30000,30000.0, 60 months, 18.94%,777.23,D,D2,AMTC,10+ years,MORTGAGE,120000.0,Source Verified,Nov-2018,Current,n,,,debt_consolidation,Debt consolidation,233xx,VA,15.63,1,Jan-2001,0,7.0,89.0,12,1,3084,30.8%,30,w,11787.23,11787.23,28621.95,28621.95,18212.77,10370.32,38.86,0.0,0.0,Jan-2021,777.23,Feb-2021,Jan-2021,0,,1,Individual,,,,0,0,766377,1,2,0,3,16.0,62309,48.0,0,0,66,43.0,10000,0,10,2,5,69671.0,2634.0,2.4,0,0,152.0,214,34,5,4,52.0,34.0,5.0,34.0,0,1,2,3,4,15,7,10,2,12,0.0,0,0,1,93.1,0.0,1,0,831533,69277,2700,89561,,,,,,,,,,,,N,CVD19SKIP,REDUCED_HOURS,COMPLETE,2.0,0.0,May-2020,Jul-2020,May-2020,2.0,7.0,GRACE_CURRENT,1506.2,24709.64,165.72,N,,,,,,
10000,10000,10000.0, 60 months, 12.98%,227.43,B,B5,Counselor,8 years,MORTGAGE,110000.0,Source Verified,Dec-2018,Fully Paid,n,,,moving,Moving and relocation,937xx,CA,9.49,0,Aug-2003,0,,,11,0,5463,43%,24,w,0.0,0.0,11910.49,11910.49,10000.0,1910.49,0.0,0.0,0.0,Sep-2020,3096.53,,Dec-2020,0,,1,Individual,,,,0,0,482633,0,6,1,1,8.0,70730,120.0,0,0,5106,106.0,12700,3,0,1,2,43876.0,7237.0,43.0,0,0,184.0,144,39,8,2,39.0,,11.0,,0,3,3,4,7,15,4,7,3,11,0.0,0,0,2,100.0,0.0,0,0,483642,76193,12700,59165,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
12075,12075,12075.0, 60 months, 16.14%,294.54,C,C4,AR Manager,10+ years,MORTGAGE,87000.0,Verified,Nov-2018,Current,n,,,credit_card,Credit card refinancing,139xx,NY,37.93,0,Apr-1991,1,,,33,0,69352,27.5%,60,w,7994.75,7994.75,7647.21,7647.21,4080.25,3566.96,0.0,0.0,0.0,Jan-2021,294.54,Feb-2021,Jan-2021,0,,1,Individual,,,,0,0,347324,3,3,1,4,7.0,79366,59.0,5,7,13533,30.0,252100,2,6,4,11,10525.0,117797.0,36.2,0,0,150.0,331,1,1,1,3.0,,1.0,,0,16,19,21,25,20,29,38,19,33,0.0,0,0,6,100.0,19.0,0,0,568325,148718,184600,92375,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
40000,40000,40000.0, 36 months, 10.72%,1304.26,B,B2,Professor,7 years,RENT,70000.0,Source Verified,Dec-2018,Fully Paid,n,,,debt_consolidation,Debt consolidation,481xx,MI,17.92,0,Feb-2001,0,,,7,0,58224,70.1%,13,w,0.0,0.0,45433.91,45433.91,40000.0,5368.7,65.21,0.0,0.0,Aug-2020,23351.12,,Aug-2020,0,,1,Joint App,170000.0,31.93,Source Verified,0,0,58224,0,0,0,0,114.0,0,,0,0,24136,70.0,83000,0,0,0,0,8318.0,23976.0,70.8,0,0,205.0,213,47,47,1,74.0,,,,0,5,5,6,8,3,7,9,5,7,0.0,0,0,0,100.0,50.0,0,0,83000,58224,82200,0,133147.0,Nov-2003,0.0,1.0,17.0,60.6,5.0,18.0,0.0,0.0,,N,CVD19SKIP,INCOMECURT,COMPLETE,2.0,0.0,Apr-2020,Jun-2020,May-2020,2.0,0.0,ACTIVE,425.19,23946.65,1304.26,N,,,,,,
15000,15000,15000.0, 36 months,  8.81%,475.68,A,A5,Staff RN,< 1 year,RENT,60000.0,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,908xx,CA,9.56,0,Jun-2013,0,,,7,0,14664,52.9%,7,w,5008.79,5008.79,11884.66,11884.66,9991.21,1893.45,0.0,0.0,0.0,Jan-2021,475.68,Feb-2021,Jan-2021,0,,1,Individual,,,,0,0,14664,1,0,0,0,,0,,2,2,8577,53.0,27700,0,0,0,2,2095.0,11880.0,55.0,0,0,,65,1,1,0,32.0,,,,0,4,5,5,5,0,7,7,5,7,0.0,0,0,2,100.0,20.0,0,0,27700,14664,26400,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
10000,10000,10000.0, 36 months,  6.67%,307.27,A,A2,Hyundai Technician,2 years,ANY,30000.0,Source Verified,Oct-2018,Fully Paid,n,,,debt_consolidation,Debt consolidation,657xx,MO,8.72,0,Nov-2013,0,,,5,0,6346,38.5%,12,w,0.0,0.0,10829.394113331,10829.39,10000.0,829.39,0.0,0.0,0.0,May-2020,5302.24,,Jan-2021,0,,1,Individual,,,,0,0,7241,0,1,0,0,27.0,895,36.0,0,1,4779,38.0,16500,0,7,0,1,1448.0,9154.0,40.9,0,0,58.0,58,16,16,0,16.0,,,,0,2,2,3,3,6,4,6,2,5,0.0,0,0,0,100.0,0.0,0,0,19007,7241,15500,2507,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
3500,3500,3500.0, 36 months, 24.37%,138.0,E,E2,director,10+ years,OWN,107000.0,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,782xx,TX,12.97,0,Jul-2005,2,24.0,,8,0,561,40.1%,71,w,1237.42,1237.42,3550.09,3550.09,2262.58,1287.51,0.0,0.0,0.0,Jan-2021,138.0,Feb-2021,Jan-2021,0,24.0,1,Individual,,,,0,870,29927,2,5,3,4,3.0,29366,64.0,2,2,105,63.0,1400,6,6,7,6,3741.0,295.0,26.3,0,0,160.0,46,0,0,0,9.0,,0.0,24.0,1,1,3,1,2,66,3,5,3,8,0.0,0,0,5,88.7,0.0,0,0,47555,29927,400,46155,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
20000,20000,20000.0, 60 months, 24.37%,579.67,E,E2,,,OWN,35000.0,Not Verified,Nov-2018,Current,n,,,debt_consolidation,Debt consolidation,346xx,FL,38.2,0,May-2007,0,,,12,0,22203,57.1%,14,w,14133.9,14133.9,15044.34,15044.34,5866.1,9178.24,0.0,0.0,0.0,Jan-2021,579.67,Feb-2021,Jan-2021,0,,1,Individual,,,,0,0,29771,0,2,0,1,22.0,7568,47.0,1,2,5252,54.0,38900,0,0,0,3,2481.0,10313.0,65.3,0,0,50.0,138,7,7,0,21.0,,,,0,8,10,8,8,2,10,12,10,12,0.0,0,0,1,100.0,75.0,0,0,55006,29771,29700,16106,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
8000,8000,8000.0, 36 months, 13.56%,271.72,C,C1,,,RENT,12000.0,Not Verified,Oct-2018,Fully Paid,n,,,debt_consolidation,Debt consolidation,065xx,CT,6.1,0,May-2013,1,52.0,,5,0,970,22.6%,7,f,0.0,0.0,9435.47,9435.47,8000.0,1435.47,0.0,0.0,0.0,Oct-2020,2152.06,,Oct-2020,0,52.0,1,Individual,,,,0,0,970,1,0,0,0,,0,,1,4,157,23.0,4300,0,0,1,4,194.0,643.0,19.6,0,0,,65,3,3,0,3.0,52.0,1.0,52.0,0,1,2,2,4,0,4,6,2,5,0.0,0,0,1,85.7,0.0,0,0,4300,970,800,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
5000,5000,5000.0, 36 months,  7.02%,154.44,A,A2,,,RENT,105000.0,Verified,Nov-2018,Charged Off,n,,,moving,Moving and relocation,910xx,CA,1.89,0,Jul-2007,0,,,3,0,7440,33.8%,11,w,0.0,0.0,5395.08,5395.08,1149.13,236.93,30.0,3979.02,716.2236,Sep-2019,169.44,,Jan-2021,0,,1,Joint App,129000.0,5.06,Verified,0,0,250222,0,0,0,0,35.0,0,,0,0,7440,34.0,22000,0,0,2,0,83407.0,14560.0,33.8,0,0,56.0,136,53,35,5,81.0,,11.0,,0,1,1,2,3,2,2,4,1,3,0.0,0,0,0,90.9,0.0,0,0,299000,7440,22000,0,9712.0,Jun-2007,1.0,0.0,4.0,,2.0,7.0,0.0,1.0,17.0,N,,,,,,,,,,,,,,,N,,,,,,
5000,5000,5000.0, 36 months, 16.14%,176.14,C,C4,Truck Driver,1 year,RENT,36000.0,Verified,Dec-2018,Fully Paid,n,,,other,Other,606xx,IL,14.6,0,Feb-2012,0,,,5,0,2572,44.3%,13,w,0.0,0.0,6177.5013505348,6177.5,5000.0,1177.5,0.0,0.0,0.0,Jan-2021,1968.07,,Jan-2021,0,,1,Individual,,,,0,0,11155,1,1,1,2,7.0,8583,86.0,1,1,0,71.0,5800,2,10,1,3,2231.0,800.0,0.0,0,0,81.0,81,3,3,0,36.0,,7.0,,0,0,2,1,1,6,4,7,2,5,0.0,0,0,2,100.0,0.0,0,0,15800,11155,800,10000,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,1979.57,N,,,,,,
10000,10000,10000.0, 36 months,  6.11%,304.72,A,A1,,,OWN,49500.0,Not Verified,Oct-2018,Current,n,,,debt_consolidation,Debt consolidation,482xx,MI,5.5,0,Nov-2001,0,,,12,0,5943,15.6%,31,w,2673.87,2673.87,8224.05,8224.05,7326.13,897.92,0.0,0.0,0.0,Jan-2021,304.72,Feb-2021,Dec-2020,0,,1,Individual,,,,0,0,5943,0,0,0,0,53.0,0,,0,3,1881,16.0,38200,0,0,0,3,495.0,12735.0,31.2,0,0,110.0,203,19,19,0,23.0,,23.0,,0,5,6,5,7,15,12,16,6,12,0.0,0,0,0,100.0,0.0,0,0,38200,5943,18500,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
12000,12000,12000.0, 36 months, 16.91%,427.3,C,C5,Systems Analyst,6 years,MORTGAGE,69000.0,Source Verified,Dec-2018,Fully Paid,n,,,debt_consolidation,Debt consolidation,430xx,OH,21.84,0,Sep-2012,0,,,11,0,7378,26.1%,13,w,0.0,0.0,13895.137112318898,13895.14,12000.0,1895.14,0.0,0.0,0.0,Jan-2020,8795.72,,Jan-2021,0,,1,Joint App,74000.0,20.37,,0,75,42999,1,4,3,4,6.0,35621,77.0,0,3,6882,58.0,28300,4,0,5,7,3909.0,18918.0,26.7,0,0,29.0,75,14,6,1,14.0,,9.0,,0,1,2,5,5,5,7,7,2,11,0.0,0,0,3,100.0,0.0,0,0,74530,42999,25800,46230,15401.0,Aug-2016,2.0,0.0,3.0,58.3,0.0,3.0,0.0,0.0,9.0,N,,,,,,,,,,,,,,,N,,,,,,
7200,7200,7200.0, 36 months, 16.14%,253.63,C,C4,RCA,5 years,MORTGAGE,30000.0,Not Verified,Nov-2018,Charged Off,n,,,medical,Medical expenses,471xx,IN,30.2,0,Oct-2011,1,,,7,0,4892,32.2%,8,w,0.0,0.0,3791.54,3791.54,2586.72,1204.82,0.0,0.0,0.0,Feb-2020,253.63,,Aug-2020,0,,1,Individual,,,,0,0,25959,1,3,2,2,3.0,21067,77.0,1,1,2350,61.0,15200,1,1,3,3,3708.0,6184.0,31.3,0,0,28.0,85,8,3,0,84.0,,3.0,,0,2,3,2,2,4,4,4,3,7,0.0,0,0,3,100.0,0.0,0,0,42430,25959,9000,27230,,,,,,,,,,,,,,,,,253.63,,,,,,,0.0,0.0,253.63,N,,,,,,
6000,6000,6000.0, 36 months,  8.19%,188.55,A,A4,MAINTANENCE,10+ years,MORTGAGE,65000.0,Source Verified,Dec-2018,Fully Paid,n,,,debt_consolidation,Debt consolidation,086xx,NJ,9.8,0,Jun-2013,0,,,7,0,1975,7.6%,9,w,0.0,0.0,6003.743669475,6003.74,6000.0,3.74,0.0,0.0,0.0,Dec-2018,6009.2,,Dec-2018,0,,1,Individual,,,,0,0,5937,0,2,0,1,16.0,3962,29.0,1,2,1351,15.0,26000,2,0,2,3,848.0,20311.0,7.7,0,0,66.0,56,9,9,0,9.0,,0.0,,0,3,4,4,5,3,5,6,4,7,0.0,0,0,1,100.0,0.0,0,0,39893,5937,22000,13893,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
15000,15000,15000.0, 36 months, 10.47%,487.33,B,B2,Bookkeeper,10+ years,MORTGAGE,85000.0,Not Verified,Nov-2018,Fully Paid,n,,,debt_consolidation,Debt consolidation,923xx,CA,31.29,0,Oct-2002,1,,,11,0,10907,35.4%,22,f,0.0,0.0,15915.6089781498,15915.61,15000.0,915.61,0.0,0.0,0.0,Jun-2019,13009.08,,Jan-2021,0,,1,Individual,,,,0,0,227385,1,5,1,4,5.0,41576,63.0,0,0,6878,54.0,30800,2,1,1,4,20671.0,18115.0,37.1,0,0,95.0,192,82,5,3,82.0,,5.0,,0,2,3,4,8,9,5,10,3,11,0.0,0,0,1,100.0,25.0,0,0,297537,52483,28800,66500,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
13000,13000,13000.0, 36 months,  8.81%,412.25,A,A5,Registered Nurse,10+ years,OWN,71000.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,877xx,NM,24.31,0,Sep-2001,0,,,19,0,11467,42.5%,38,w,4358.29,4358.29,10299.89,10299.89,8641.71,1658.18,0.0,0.0,0.0,Jan-2021,412.25,Feb-2021,Jan-2021,0,,1,Individual,,,,0,434,49720,0,7,0,2,13.0,38253,71.0,2,3,4214,62.0,27000,1,0,0,5,2617.0,6883.0,38.0,0,0,207.0,199,8,8,0,31.0,,13.0,,0,2,7,3,5,23,12,15,7,19,0.0,0,0,2,100.0,0.0,0,0,80889,49720,11100,53889,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
3000,3000,3000.0, 36 months, 13.56%,101.9,C,C1,,,MORTGAGE,21600.0,Source Verified,Nov-2018,Fully Paid,n,,,debt_consolidation,Debt consolidation,890xx,NV,37.89,0,Apr-2007,0,39.0,,5,0,1528,9.4%,9,w,0.0,0.0,3285.9755293825,3285.98,3000.0,270.98,15.0,0.0,0.0,Jul-2019,2570.42,,Feb-2020,0,,1,Joint App,55215.0,33.6,Source Verified,0,0,36118,0,1,0,1,16.0,34590,,0,3,1528,9.0,16300,1,0,1,5,7224.0,14772.0,9.4,0,0,16.0,139,14,14,1,14.0,39.0,4.0,39.0,0,1,1,4,7,1,4,7,1,5,0.0,0,0,0,75.0,0.0,0,0,57452,36118,16300,41152,3333.0,Aug-2012,0.0,0.0,6.0,24.4,3.0,7.0,0.0,0.0,,N,,,,,,,,,,,,,,,N,,,,,,
